additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
,"Pear Close, Leeds, LS16","Added on 12/03/2025
 by Preston Baker, Leeds",0,4,,,,,Added on 12/03/2025,"*Join us at PROPERTY LAUNCH - SATURDAY 22nd FEBRUARY* This stunning four-bedroom detached home, built in 2022, offers modern living with a stylish kitchen-diner, spacious bedrooms with fitted wardrobes, and a private en-suite in the primary bedroom. Featuring solar panels, a landscaped garden, a...",,https://www.rightmove.co.uk/properties/159340733#/?channel=RES_BUY,630000,159340733,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/159340733#/?channel=RES_BUY,
,"Pool Road, 
Pool in Wharfedale,
West Yorkshire, 
LS21 1EQ","Added on 28/02/2025
 by Taylor Wimpey",0,4,,,,,Added on 28/02/2025,"A large four bedroom detached home with a feature bay window and open-plan kitchen dining area, ideal for families. .",,https://www.rightmove.co.uk/properties/158804858#/?channel=RES_BUY,629995,158804858,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158804858#/?channel=RES_BUY,
,"Arran Drive, Horsforth, Leeds","Reduced on 28/02/2025
 by Manning Stainton, Horsforth",0,4,,,,,Reduced on 28/02/2025,"A beautiful, deceptively spacious & versatile four bedroom family home with three reception rooms, master bedroom & ensuite, guest w.c, utility, ample drive & private garden.",,https://www.rightmove.co.uk/properties/153960653#/?channel=RES_BUY,629950,153960653,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/153960653#/?channel=RES_BUY,
,"Eastmoor Lane, Adel, Leeds, LS16","Added on 19/06/2024
 by LSL Land & New Homes, New Homes North",0,5,,,,,Added on 19/06/2024,"SHOWHOME NOW OPEN EVERY THURSDAY TO MONDAY 10am to 5pm A contemporarily styled detached family home with a large lounge, cloakroom & stunning kitchen/dining/family room with opening bi-fold doors to the garden to the ground floor. On the first floor there are three generous b...",,https://www.rightmove.co.uk/properties/149366153#/?channel=RES_BUY,629950,149366153,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/149366153#/?channel=RES_BUY,
,"Pool Road, 
Pool in Wharfedale,
West Yorkshire, 
LS21 1EQ","Added on 24/12/2024
 by Taylor Wimpey",0,4,,,,,Added on 24/12/2024,"A large four bedroom detached home with a feature bay window and open-plan kitchen dining area, ideal for families. .",,https://www.rightmove.co.uk/properties/156191450#/?channel=RES_BUY,627995,156191450,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/156191450#/?channel=RES_BUY,
,"Wharfe Bank, Collingham, Wetherby, West Yorkshire","Added on 03/02/2025
 by Beadnall & Copley, Wetherby",0,4,,,,,Added on 03/02/2025,An exceptionally well presented and stylishly appointed detached family home superbly located in a peaceful and sought-after residential area on the edge of this well served village and boasting views across the Lower Wharfe Valley.,,https://www.rightmove.co.uk/properties/157692692#/?channel=RES_BUY,625000,157692692,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157692692#/?channel=RES_BUY,
,"Parkland Drive, Meanwood, LS6","Reduced on 04/03/2025
 by Alan Cooke Sales & Lettings, Meanwood",0,4,,,,,Reduced on 04/03/2025,DETACHED HOME - 4/5 BEDROOMS - SUBSTANTIALLY EXTENDED - CORNER PLOT - SOUTH FACING GARDEN - GARDENS TO FOUR SIDES - HUGE OPEN PLAN DINING KITCHEN/LIVING SPACE WITH - DOWNSTAIRS OFFICE/BEDROOM 5 - LARGE UTILITY ROOM - LIVING ROOM - MASTER SUITE WITH EN-SUITE & WALK IN DRESSING ROOM - TURN KEY COND...,,https://www.rightmove.co.uk/properties/158492807#/?channel=RES_BUY,625000,158492807,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158492807#/?channel=RES_BUY,
,"Dominion Avenue, Chapel Allerton, LS7","Added on 04/10/2024
 by Fowler & Powell, Chapel Allerton",0,4,,,,,Added on 04/10/2024,"This beautifully designed four-bedroom home on Dominion Avenue in Chapel Allerton offers spacious living, modern comforts, and an ideal location just steps from vibrant local amenities and serene natural escapes.",,https://www.rightmove.co.uk/properties/153382823#/?channel=RES_BUY,625000,153382823,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/153382823#/?channel=RES_BUY,
,"Gildersome Lane, Gildersome","Reduced on 18/02/2025
 by Trust Sales & Lettings, Mirfield",0,4,,,,,Reduced on 18/02/2025,"IMPOSING FARMHOUSE HOME, BUILT BY THE CURRENT OWNERS. Perfectly positioned upon the edge of Gildersome village, within a very generous plot is this SUBSTANTIAL DETACHED FOUR BED, THREE BATH HOME. Boasting AMPLE PARKING, NUMEROUS GARAGES & WRAP ROUND GARDENS. EPC D",,https://www.rightmove.co.uk/properties/150014492#/?channel=RES_BUY,625000,150014492,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/150014492#/?channel=RES_BUY,
,"Lidgett Park Road, Roundhay, Leeds","Reduced on 12/03/2025
 by Monroe Estate Agents, Alwoodley",0,4,,,,,Reduced on 12/03/2025,"Welcome to 7a Lidgett Park Road, ideally located in the heart of Roundhay, just a stone's throw from the beautiful Roundhay Park. This highly sought-after North Leeds suburb offers a wealth of amenities, including scenic green spaces, renowned golf courses, tennis courts, and a wide selection of ...",,https://www.rightmove.co.uk/properties/155890403#/?channel=RES_BUY,625000,155890403,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/155890403#/?channel=RES_BUY,
,"South Side Ridge, Pudsey, West Yorkshire, LS28","Added on 12/02/2025
 by Linley & Simpson, Pudsey",0,5,,,,,Added on 12/02/2025,"*Chain free sale* A stunning five bedroom, detached home with a superb southern aspect and distant country views across Post Hill Park.",,https://www.rightmove.co.uk/properties/158183969#/?channel=RES_BUY,625000,158183969,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158183969#/?channel=RES_BUY,
,"Ellar Gardens, Menston, Ilkley, LS29","Reduced on 06/03/2025
 by Dacre Son & Hartley, Burley In Wharfedale",0,4,,,,,Reduced on 06/03/2025,"This modern, detached family home offers spacious and beautifully presented accommodation with four bedrooms and lovely views across the rear garden onto unspoilt open countryside, set on this popular development within convenient walking distance of Menston train station.",,https://www.rightmove.co.uk/properties/154985981#/?channel=RES_BUY,625000,154985981,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/154985981#/?channel=RES_BUY,
,"Orchard Grove, Menston, Ilkley","Reduced on 17/10/2024
 by Tranmer White, Ilkley",0,3,,,,,Reduced on 17/10/2024,"An exceptional detached bungalow providing vast three bedroomed/two bathroom accommodation, benefitting from a superb West facing garden. Nestled at the head of a peaceful cul de sac, this stone-fronted bungalow offers an abundance of off-street parking via a generous driveway and garage...",,https://www.rightmove.co.uk/properties/146722082#/?channel=RES_BUY,625000,146722082,,for-sale,,,,detached bungal,https://www.rightmove.co.uk/properties/146722082#/?channel=RES_BUY,
,"Cairn Garth, Guiseley, Leeds","Added on 26/12/2024
 by Hunters, Yeadon, Guiseley and Surrounding",0,5,,,,,Added on 26/12/2024,"Nestled within a desirable cul-de-sac in Guiseley, this impressive five-bedroom detached home offers modern design, generous living spaces, and a double garage. Perfectly positioned for families, the property enjoys proximity to excellent schools, convenient transport links, and an array of local...",,https://www.rightmove.co.uk/properties/156255647#/?channel=RES_BUY,625000,156255647,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/156255647#/?channel=RES_BUY,
,"Springbank Crescent, Garforth, Leeds","Reduced on 14/03/2025
 by Mike Dobson, Garforth",0,5,,,,,Reduced on 14/03/2025,"Mike Dobson's are delighted to present to the market a wonderful opportunity to purchase a five double bedroom, three bathroom, large detached family home located in a secluded private generous plot, yet within close proximity to all local amenities in Garforth. The spacious accommodati...",,https://www.rightmove.co.uk/properties/157832708#/?channel=RES_BUY,625000,157832708,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157832708#/?channel=RES_BUY,
,"Manor House West, Bramham, LS23","Added on 07/10/2024
 by Renton & Parr, Wetherby",0,4,,,,,Added on 07/10/2024,"This charming Grade II listed period home boasts four bedrooms and over 2,200 sqft of living space, spread across four floors. Located in a popular village with ease of access to road network links, the property benefits from private south-westerly facing gardens, providing ample outdoor space...",,https://www.rightmove.co.uk/properties/153464984#/?channel=RES_BUY,625000,153464984,,for-sale,,,,semi-detached h,https://www.rightmove.co.uk/properties/153464984#/?channel=RES_BUY,
,"Oak View, Leeds, West Yorkshire, LS16","Reduced on 11/03/2025
 by Hardisty Prestige, Horsforth",0,4,,,,,Reduced on 11/03/2025,"Exciting opportunity to purchase this executive, modern, four bedroom detached property, part of the David Wilson homes development. Located just a few minutes away from Golden Acre Park with excellent access to Leeds City Centre. Positioned within a quiet, private cul-de-sac this property offers...",,https://www.rightmove.co.uk/properties/155737562#/?channel=RES_BUY,625000,155737562,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/155737562#/?channel=RES_BUY,
,"Mayo Close, Leeds","Added on 05/02/2025
 by Mike Dobson, Garforth",0,4,,,,,Added on 05/02/2025,"A truly stunning, ready to move into, four double bedroom detached family home situated at the head of a cul-de-sac within close proximity to all local amenities, including Roundhay Park. The property is also in the catchment area for the prestigious local infant schools, nursery and high school....",,https://www.rightmove.co.uk/properties/157816904#/?channel=RES_BUY,625000,157816904,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157816904#/?channel=RES_BUY,
,"Southway, Guiseley, Leeds","Added on 13/03/2025
 by Hunters, Yeadon, Guiseley and Surrounding",0,3,,,,,Added on 13/03/2025,"Located within the highly sought-after Tranmere Park area of Guiseley, this detached three-bedroom family home offers a fantastic opportunity to acquire a property in one of the most desirable locations in the region. With excellent transport links, highly regarded schools, and local amenities cl...",,https://www.rightmove.co.uk/properties/159350288#/?channel=RES_BUY,625000,159350288,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/159350288#/?channel=RES_BUY,
,"Primley Park Avenue, Leeds","Added on 03/05/2024
 by David Phillip Estate Agents, North Leeds",0,3,,,,,Added on 03/05/2024,"An attractively located detached family house of individual design with three double bedrooms, spacious flexible ground floor space and a good size private rear garden.",,https://www.rightmove.co.uk/properties/154629218#/?channel=RES_BUY,625000,154629218,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/154629218#/?channel=RES_BUY,
,"Leeds Road,
Leeds,
LS15 8TA","Added on 26/02/2025
 by Taylor Wimpey",0,4,,,,,Added on 26/02/2025,"The Elterham is a generously proportioned home with an open plan kitchen, dining and family space located to the rear of the home",,https://www.rightmove.co.uk/properties/158705189#/?channel=RES_BUY,624995,158705189,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158705189#/?channel=RES_BUY,
,"High Moor Grove, Leeds, West Yorkshire","Added on 12/03/2025
 by Manning Stainton, Moortown",0,2,,,,,Added on 12/03/2025,"Occupying an excellent plot, this detached bungalow is perfectly located for access to local amenities and transport links, making it the perfect downsizer purchase. Extended to the rear, the property has an excellent amount of living space to enjoy!",,https://www.rightmove.co.uk/properties/159303698#/?channel=RES_BUY,335000,159303698,,for-sale,,,,bungal,https://www.rightmove.co.uk/properties/159303698#/?channel=RES_BUY,
,"East Moor Lane, Adel, Leeds, LS16","Added on 19/06/2024
 by LSL Land & New Homes, New Homes North",0,4,,,,,Added on 19/06/2024,"SALES OFFICE NOW OPEN EVERY THURSDAY TO MONDAY 10am to 5pm A fabulous transformation of the Listed former school with accommodation across two floors, into a beautiful sustainable home, offering the highest levels of energy efficiency. Every home at Adel Square is unique offering spaci...",,https://www.rightmove.co.uk/properties/149366117#/?channel=RES_BUY,624950,149366117,,for-sale,,,,semi-detached h,https://www.rightmove.co.uk/properties/149366117#/?channel=RES_BUY,
,"Silverwood, Selby Road, 
Garforth, 
Leeds, 
West Yorkshire,
LS25 1LS","Added on 15/01/2025
 by Charles Church West Yorkshire",0,5,,,,,Added on 15/01/2025,"The Fenchurch is a five-bedroom family home with an integral double garage. The open-plan kitchen/dining/family room has two sets of French doors to the garden. A separate living room, utility room and downstairs WC are great features. Two of the bedrooms are en-suite and there's a family bathroom.",,https://www.rightmove.co.uk/properties/156925511#/?channel=RES_BUY,620950,156925511,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/156925511#/?channel=RES_BUY,
,"Chestnut View, Morley, Leeds, West Yorkshire","Added on 06/02/2025
 by Manning Stainton, Morley",0,5,,,,,Added on 06/02/2025,"This stunning, vastly extended family home occupies a brilliant position on this select development at the end of the sought-after Rooms Lane and would make a fabulous home for a large family!",,https://www.rightmove.co.uk/properties/157888361#/?channel=RES_BUY,619995,157888361,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157888361#/?channel=RES_BUY,
,"Back Lane, New Farnley, LS12 5HN","Reduced yesterday
 by Hunters, Pudsey",0,4,,,,,Reduced yesterday,"An exciting and RARE opportunity to purchase this exceptional, stone built FOUR BEDROOM DETACHED family home which showcases a luxury, high quality interior. The property boasts an impressive KITCHEN/FAMILY ROOM with Bi folding doors, generous sized LIVING ROOM with contemporary media wall, UTILI...",,https://www.rightmove.co.uk/properties/152267657#/?channel=RES_BUY,615000,152267657,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/152267657#/?channel=RES_BUY,
,"Claremont Road, Headingley, Leeds, LS6","Added on 17/02/2025
 by Linley & Simpson, North Leeds",0,3,,,,,Added on 17/02/2025,"AN ELEGANT THREE DOUBLE BED, TWO BATH VICTORIAN TERRACE located in the heart of the Far Headingley Conservation Area. Freehold. Council Tax Band D.",,https://www.rightmove.co.uk/properties/158328965#/?channel=RES_BUY,615000,158328965,,for-sale,,,,te,https://www.rightmove.co.uk/properties/158328965#/?channel=RES_BUY,
,"Leeds Road
Collingham
Leeds
LS22 5AA","Added on 20/03/2024
 by Miller Homes Yorkshire",0,4,,,,,Added on 20/03/2024,"WE COULD HELP YOU SELL your current home with Assisted Move OR BUY IT FROM YOU with Part Exchange. Or, WE COULD PAY 5% TOWARDS YOUR DEPOSIT or CONTRIBUTE TO YOUR STAMP DUTY PAYMENT. Or, SAVE HUNDREDS of pounds on mortgage repayments EVERY MONTH, either with 'OWN NEW RATE REDUCER' or with UP TO SI...",,https://www.rightmove.co.uk/properties/145973330#/?channel=RES_BUY,614995,145973330,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/145973330#/?channel=RES_BUY,
,"Harewood Road, Collingham, Wetherby, West Yorkshire","Added on 02/08/2024
 by Beadnall & Copley, Wetherby",0,4,,,,,Added on 02/08/2024,"A spacious four bedroom, two bathroom detached family home with double garage, off street parking and great potential for further extension (stpp). Set in the extremely popular village of Collingham being within walking distance of shops, school, doctors and other amenities.",,https://www.rightmove.co.uk/properties/132991280#/?channel=RES_BUY,600000,132991280,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/132991280#/?channel=RES_BUY,
,"Newsam Green Farm, The Avenue, Leeds, West Yorkshire","Added on 21/02/2025
 by Manning Stainton, Rothwell",0,3,,,,,Added on 21/02/2025,A incredibly rare and unique barn conversion set within a private rural location. Stunning finish inside and out. Well worth a viewing !,,https://www.rightmove.co.uk/properties/158572481#/?channel=RES_BUY,600000,158572481,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158572481#/?channel=RES_BUY,
,"Oak Road, Potternewton, Leeds, LS7","Added on 14/03/2025
 by Northwood, Chapel Allerton",0,5,,,,,Added on 14/03/2025,***OPEN FOR PRIVATE VIEWINGS SATURDAY 22nd & MONDAY 24TH MARCH. PLEASE GET IN TOUCH WITH THE OFFICE TO BOOK YOUR TIME***,,https://www.rightmove.co.uk/properties/159409112#/?channel=RES_BUY,600000,159409112,,for-sale,,,,te,https://www.rightmove.co.uk/properties/159409112#/?channel=RES_BUY,
,"Hall Rise, Bramhope, Leeds, West Yorkshire, LS16","Reduced on 24/12/2024
 by Dacre Son & Hartley, Bramhope",0,4,,,,,Reduced on 24/12/2024,"**NO UPWARD CHAIN**NEW PRICE** recently refurbished and extended four bedroom detached family home with split level design offering flexible living space, impeccably appointed with an easily managed garden, parking, garage and ancillary space conveniently situated in this highly regarded resident...",,https://www.rightmove.co.uk/properties/156199856#/?channel=RES_BUY,600000,156199856,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/156199856#/?channel=RES_BUY,
,"Wetherby, Ambleside Walk, LS22","Added on 09/01/2025
 by Renton & Parr, Wetherby",0,4,,,,,Added on 09/01/2025,"Offered to the open market with the benefit of no onward chain this skilfully extended family home reveals four bedrooms and an impressive dining kitchen with direct access out to private rear garden, located on one of Wetherby's most sought after developments.",,https://www.rightmove.co.uk/properties/156681323#/?channel=RES_BUY,600000,156681323,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/156681323#/?channel=RES_BUY,
,"Main Street North, Aberford","Added on 12/03/2025
 by Peter Moody & Company, York",0,5,,,,,Added on 12/03/2025,A SPACIOUS GEORGIAN VILLAGE HOUSE WITH A RANGE OF OUTBUILDINGS OFFERING POTENTIAL FOR REDEVELOPMENT,,https://www.rightmove.co.uk/properties/159340628#/?channel=RES_BUY,600000,159340628,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/159340628#/?channel=RES_BUY,
,"Brownberrie Lane, Horsforth, LS18 5SB","Added on 14/03/2025
 by Donnelly and Co, Horsforth",0,4,,,,,Added on 14/03/2025,"A Rare Opportunity in the Heart of Horsforth!
Join us for the Open Day on Sunday, 23rd March 2024, from 1 PM – strictly by appointment only!
Nestled on the prestigious and highly sought-after Brownberrie Lane, this beautifully extended and ...",,https://www.rightmove.co.uk/properties/159415550#/?channel=RES_BUY,600000,159415550,,for-sale,,,,semi-detached h,https://www.rightmove.co.uk/properties/159415550#/?channel=RES_BUY,
,"Cornmill Lane, Bardsey, LS17","Reduced on 04/02/2025
 by Furnell Residential, Leeds",0,4,,,,,Reduced on 04/02/2025,An imposing four-bedroom detached family home which is set within an enviable corner plot boasting beautiful gardens within the heart of Bardsey village.,,https://www.rightmove.co.uk/properties/154493477#/?channel=RES_BUY,600000,154493477,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/154493477#/?channel=RES_BUY,
,"The Avenue, Scholes, Leeds, West Yorkshire","Added on 28/02/2025
 by Manning Stainton, Crossgates",0,4,,,,,Added on 28/02/2025,"****LARGER FAMILIES, MULTI GENERATIONAL BUYERS, YOU ARE SURE TO LIKE WHAT YOU SEE...TAKE A LLOOK THERE IS SO MUCH MORE TO ME...I COULD BE YOUR PERFECT PLACE AND AS FOR MY GARDEN,M YOU'LL THINK IT IS ACE****",,https://www.rightmove.co.uk/properties/158863859#/?channel=RES_BUY,600000,158863859,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158863859#/?channel=RES_BUY,
,"Westcombe Avenue, Leeds, West Yorkshire, LS8 2BS","Added on 18/11/2024
 by Pattinson Estate Agents, Auction",0,3,,,,,Added on 18/11/2024,"A fantastic opportunity to acquire this 3-bedroom bungalow, sold as seen, located on an extensive plot in the highly desirable Roundhay area. Offering significant potential for further development, the property boasts a spacious driveway and an integral garage, with the third bedroom in the conve...",,https://www.rightmove.co.uk/properties/155092052#/?channel=RES_BUY,600000,155092052,,for-sale,,,,bungal,https://www.rightmove.co.uk/properties/155092052#/?channel=RES_BUY,
,"Main Street,
Carlton,
Leeds,
WF3 3RW","Added on 13/03/2025
 by Avant Homes North Yorkshire",0,5,,,,,Added on 13/03/2025,"Ideal for a BIG FAMILY. Spacious OPEN PLAN living with MODERN KITCHEN, large bedrooms & DOUBLE GARAGE",,https://www.rightmove.co.uk/properties/159393044#/?channel=RES_BUY,600000,159393044,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/159393044#/?channel=RES_BUY,
,Shaftesbury Avenue,"Added on 10/03/2025
 by EweMove, Covering Yorkshire",0,5,,,,,Added on 10/03/2025,"Signed, sealed, delivered I'm yours . . . but only if you act quickly! An amazing location, with hugely flexible accommodation, and off street parking, this could be your perfect family home. Come and see it on our Home Launch Day, Saturday 15th March.",,https://www.rightmove.co.uk/properties/159194690#/?channel=RES_BUY,600000,159194690,,for-sale,,,,semi-detached h,https://www.rightmove.co.uk/properties/159194690#/?channel=RES_BUY,
,"The Old Cottage, Greycourt, Gledhow Lane, Roundhay, Leeds","Reduced on 14/03/2025
 by Manning Stainton, Roundhay",0,3,,,,,Reduced on 14/03/2025,"Tucked away up a private driveway just off Gledhow Lane, this beautiful cottage bungalow is one of the original buildings of the area, dating back to around 1870. The freshly renovated property is sure to appeal to discerning downsizers, professional couples or even families looking for a great l...",,https://www.rightmove.co.uk/properties/156271778#/?channel=RES_BUY,600000,156271778,,for-sale,,,,bungal,https://www.rightmove.co.uk/properties/156271778#/?channel=RES_BUY,
,"Westcombe Avenue, Roundhay, LS8","Added on 16/11/2024
 by Fowler & Powell, Chapel Allerton",0,3,,,,,Added on 16/11/2024,"Fantastic 3-bedroom bungalow in Roundhay on a large plot with development potential, ideal for renovation near Street Lane and Roundhay Park.",,https://www.rightmove.co.uk/properties/155054456#/?channel=RES_BUY,600000,155054456,,for-sale,,,,bungal,https://www.rightmove.co.uk/properties/155054456#/?channel=RES_BUY,
,"Post Hill View, Pudsey, West Yorkshire","Added on 01/03/2025
 by Manning Stainton, Pudsey",0,5,,,,,Added on 01/03/2025,"A spacious and beautifully presented four-bedroom family home situated within a sought-after modern development in Pudsey. Boasting stunning and versatile living spaces, this property is enhanced by a landscaped, south-facing garden.",,https://www.rightmove.co.uk/properties/158872655#/?channel=RES_BUY,600000,158872655,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158872655#/?channel=RES_BUY,
,"Woodhall Park Grove, Stanningley, Pudsey","Reduced on 16/12/2024
 by William H. Brown, Pudsey",0,6,,,,,Reduced on 16/12/2024,Looking for a truly individual refurbished six bedroom impressive detached house. The property has been carefully renovated by the current owner. This home is a must see.,,https://www.rightmove.co.uk/properties/154187003#/?channel=RES_BUY,600000,154187003,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/154187003#/?channel=RES_BUY,
,"Wakefield Road, Leeds, LS25","Reduced on 27/02/2025
 by Preston Baker, Leeds",0,6,,,,,Reduced on 27/02/2025,"You've see the rest, now come see the best... Picture yourself in a home that has been meticulously transformed with a full back-to-brick renovation, where no detail has been overlooked and no expense spared on high-quality fittings. This 6 bedroom family home truly must be seen to be full...",,https://www.rightmove.co.uk/properties/157790195#/?channel=RES_BUY,600000,157790195,,for-sale,,,,te,https://www.rightmove.co.uk/properties/157790195#/?channel=RES_BUY,
,"Selby Road,
Garforth,
LS25 1LF","Reduced on 14/03/2025
 by Vistry East Yorkshire (Bovis)",0,4,,,,,Reduced on 14/03/2025,"***Part Exchange Available******South Facing Garden***The following range of upgrades and extras are already included:Appliance PackagePremium WorktopsDownlightsTurfThe Maple is a spacious home with superior styling, which certainly gives it the wow-factor.Downstairs there is a study, ...",,https://www.rightmove.co.uk/properties/157443101#/?channel=RES_BUY,599950,157443101,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157443101#/?channel=RES_BUY,
,"Lyndhurst Crescent, Scholes","Added on 19/02/2025
 by Monroe Estate Agents, Boston Spa",0,5,,,,,Added on 19/02/2025,Do You want a dormer bungalow in a beautiful Village with Five Beds?,,https://www.rightmove.co.uk/properties/158452568#/?channel=RES_BUY,599950,158452568,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158452568#/?channel=RES_BUY,
,"Albans Close, Bardsey, LS17","Reduced on 18/09/2024
 by Furnell Residential, Leeds",0,4,,,,,Reduced on 18/09/2024,A sensational detached home which is set within beautiful landscaped gardens and offers impressive open plan living.,,https://www.rightmove.co.uk/properties/146581577#/?channel=RES_BUY,599950,146581577,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/146581577#/?channel=RES_BUY,
,"The Townhouse, The Belmont Development, Wood Lane, Headingley","Reduced on 27/01/2025
 by Land & New Homes, Alwoodley",0,3,,,,,Reduced on 27/01/2025,"*** READY TO MOVE IN-TO *** Welcome to The Belmont, a stunning collection of contemporary and elegant 1, 2 and 3 bed homes. A community with private off-street parking set amongst mature, landscaped grounds on Wood Lane, just a few minutes’ walk from Headingley town centre - one of L...",,https://www.rightmove.co.uk/properties/154421966#/?channel=RES_BUY,599950,154421966,,for-sale,,,,t,https://www.rightmove.co.uk/properties/154421966#/?channel=RES_BUY,
,"Plane Tree Avenue, Shadwell, LS17","Added on 10/02/2025
 by Furnell Residential, Leeds",0,4,,,,,Added on 10/02/2025,Located within this convenient and most desirable residential location is this spacious detached family home. The property sits within a large and private plot and offers versatile and spacious family accommodation.,,https://www.rightmove.co.uk/properties/158044709#/?channel=RES_BUY,599950,158044709,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158044709#/?channel=RES_BUY,
,"Peasehill Close, Rawdon, Leeds, West Yorkshire, LS19","Reduced on 25/02/2025
 by Hardisty Prestige, Horsforth",0,4,,,,,Reduced on 25/02/2025,"What an amazing position. With breathtaking views and the opportunity to create something really special is this iconic building which is built from Westmorland slate at the head of this convenient and central Rawdon cul-de-sac. Comfortable to move into yet with such amazing potential. Currently,...",,https://www.rightmove.co.uk/properties/154202732#/?channel=RES_BUY,599950,154202732,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/154202732#/?channel=RES_BUY,
,"Bingley Bank, Bardsey","Reduced on 08/05/2024
 by Beadnall & Copley, Wetherby",0,4,,,,,Reduced on 08/05/2024,"A four bedroom family home with off street parking, double garage and with great potential to extend - subject to planning permission. Set at the end of a quiet cul-de-sac and in an elevated position that offers beautiful far-reaching views over surrounding countryside.",,https://www.rightmove.co.uk/properties/150168923#/?channel=RES_BUY,599950,150168923,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/150168923#/?channel=RES_BUY,
,"Scott Hall Road, Leeds, West Yorkshire","Reduced on 14/02/2025
 by Manning Stainton, Moortown",0,6,,,,,Reduced on 14/02/2025,"Stunning semi-detached six bedroom house boasting luxurious, spacious, and modern interiors that has been completed renovated throughout. This sophisticated property offers a convenient location, set over three floors making it the perfect family home.",,https://www.rightmove.co.uk/properties/157022126#/?channel=RES_BUY,595950,157022126,,for-sale,,,,semi-detached h,https://www.rightmove.co.uk/properties/157022126#/?channel=RES_BUY,
,"Bardsey, Congreve Approach, LS17","Added on 27/01/2025
 by Renton & Parr, Wetherby",0,3,,,,,Added on 27/01/2025,"Offered to the open market for the first since built in the early 1960s this three bedroom stone built family home enjoys a large, private garden plot and presents a fantastic development opportunity for one looking to extend and improve the current dwelling (subject to necessary consents). Av...",,https://www.rightmove.co.uk/properties/157422437#/?channel=RES_BUY,595950,157422437,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157422437#/?channel=RES_BUY,
,"Wetherby, Wetherby Grange, Grange Park, LS22","Added on 22/11/2024
 by Renton & Parr, Wetherby",2,3,,,,,Added on 22/11/2024,A charming three bedroom 2 bathroom cottage forming part of courtyard conversion of former stables and outbuildings being delightfully situated within this beautiful parkland setting on the banks of the river Wharfe approximately 1/2 mile from the A1 and 1m from Wetherby town centre.,,https://www.rightmove.co.uk/properties/155264648#/?channel=RES_BUY,595000,155264648,,for-sale,,,,te,https://www.rightmove.co.uk/properties/155264648#/?channel=RES_BUY,
,"Templenewsam Road, Leeds","Added on 28/02/2025
 by Stoneacre Properties, Whitkirk",0,3,,,,,Added on 28/02/2025,"Located in a picturesque position on Templenewsam Road. This exceptional detached house presents a rare opportunity for those seeking a spacious family home with immense potential. Set on a stunning large plot, the property boasts beautiful views that enhance its charm and appeal. Upon entering t...",,https://www.rightmove.co.uk/properties/158828747#/?channel=RES_BUY,595000,158828747,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/158828747#/?channel=RES_BUY,
